nbCaseTotal;nbCaseI;nbCaseJ;probaPuit;nbPuit;nbFlecheInitial;scoreInitial;etatJeuFinal;nbTours;nbMaxTours;scoreFinal;nbCaseVisitee;wumpusMort;nbMouvement;nbMouvementBloque;nbTir;nbRamasse;nbAbandon;tempsMoyenObservationIA;tempsMoyenDecisionIA;
100;10;10;0.0;0;5;50;GAGNE;150;1000;-48;73;0;148;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;144;1000;-42;67;0;142;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;167;1000;-65;78;0;165;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;4;1000;98;1;0;2;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;32;1000;70;18;0;30;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;70;1000;32;41;0;68;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;19;1000;83;15;0;17;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;66;1000;36;37;0;64;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;50;1000;52;22;0;48;6;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;49;1000;53;32;0;47;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;130;1000;-28;61;0;128;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;31;1000;71;15;0;29;4;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;204;1000;-102;91;0;202;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;53;1000;49;28;0;51;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;74;1000;28;38;0;72;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;20;1000;82;16;0;18;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;153;1000;-51;76;0;151;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;67;1000;35;31;0;65;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;42;1000;60;25;0;40;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;185;1000;-83;84;0;183;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;62;1000;40;33;0;60;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;12;1000;90;8;0;10;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;193;1000;-91;92;0;191;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;11;1000;91;7;0;9;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;143;1000;-41;66;0;141;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;144;1000;-42;67;0;142;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;8;1000;94;5;0;6;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;5;1000;97;2;0;3;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;122;1000;-20;57;0;120;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;149;1000;-47;72;0;147;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;46;1000;56;21;0;44;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;137;1000;-35;72;0;135;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;207;1000;-105;94;0;205;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;68;1000;34;39;0;66;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;52;1000;50;27;0;50;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;112;1000;-10;54;0;110;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;11;1000;91;7;0;9;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;47;1000;55;22;0;45;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;127;1000;-25;62;0;125;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;80;1000;22;39;0;78;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;21;1000;81;16;0;19;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;3;1000;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;2;1000;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;33;1000;69;19;0;31;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;86;1000;16;45;0;84;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;165;1000;-63;76;0;163;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;174;1000;-72;85;0;172;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;208;1000;-106;95;0;206;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;162;1000;-60;73;0;160;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;65;1000;37;36;0;63;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;122;1000;-20;57;0;120;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;45;1000;57;28;0;43;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;168;1000;-66;79;0;166;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;144;1000;-42;67;0;142;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;54;1000;48;29;0;52;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;207;1000;-105;94;0;205;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;168;1000;-66;79;0;166;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;30;1000;72;16;0;28;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;74;1000;28;34;0;72;8;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;187;1000;-85;86;0;185;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;215;1000;-113;99;0;213;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;26;1000;76;12;0;24;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;13;1000;89;10;0;11;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;44;1000;58;27;0;42;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;100;1000;2;47;0;98;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;25;1000;77;11;0;23;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;109;1000;-7;56;0;107;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;4;1000;98;1;0;2;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;31;1000;71;17;0;29;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;10;1000;92;6;0;8;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;183;1000;-81;82;0;181;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;191;1000;-89;90;0;189;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;149;1000;-47;72;0;147;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;87;1000;15;46;0;85;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;49;1000;53;24;0;47;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;74;1000;28;38;0;72;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;115;1000;-13;57;0;113;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;170;1000;-68;81;0;168;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;11;1000;91;8;0;9;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;31;1000;71;17;0;29;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;220;1000;-118;99;0;218;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;9;1000;93;5;0;7;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;112;1000;-10;54;0;110;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;212;1000;-110;99;0;210;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;129;1000;-27;64;0;127;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;20;1000;82;16;0;18;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;87;1000;15;46;0;85;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;41;1000;61;24;0;39;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;165;1000;-63;76;0;163;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;185;1000;-83;84;0;183;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;73;1000;29;37;0;71;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;27;1000;75;22;0;25;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;37;1000;65;20;0;35;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;141;1000;-39;64;0;139;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;29;1000;73;15;0;27;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;149;1000;-47;72;0;147;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;183;1000;-81;82;0;181;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;52;1000;50;35;0;50;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;94;1000;8;53;0;92;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;7;1000;95;3;0;5;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;196;1000;-94;95;0;194;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;126;1000;-24;61;0;124;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;117;1000;-15;59;0;115;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;24;1000;78;19;0;22;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;87;1000;15;46;0;85;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;22;1000;80;18;0;20;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;52;1000;50;27;0;50;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;127;1000;-25;62;0;125;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;23;1000;79;18;0;21;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;163;1000;-61;74;0;161;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;207;1000;-105;94;0;205;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;187;1000;-85;86;0;185;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;84;1000;18;43;0;82;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;107;1000;-5;54;0;105;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;71;1000;31;31;0;69;8;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;87;1000;15;46;0;85;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;60;1000;42;31;0;58;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;9;1000;93;6;0;7;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;25;1000;77;11;0;23;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;124;1000;-22;59;0;122;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;65;1000;37;36;0;63;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;173;1000;-71;84;0;171;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;15;1000;87;11;0;13;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;155;1000;-53;75;0;153;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;64;1000;38;35;0;62;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;124;1000;-22;59;0;122;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;135;1000;-33;66;0;133;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;33;1000;69;19;0;31;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;164;1000;-62;75;0;162;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;144;1000;-42;67;0;142;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;52;1000;50;27;0;50;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;68;1000;34;32;0;66;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;16;1000;86;12;0;14;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;65;1000;37;36;0;63;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;216;1000;-114;97;0;214;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;48;1000;54;31;0;46;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;144;1000;-42;67;0;142;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;184;1000;-82;83;0;182;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;89;1000;13;48;0;87;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;105;1000;-3;52;0;103;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;94;1000;8;53;0;92;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;30;1000;72;14;0;28;4;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;88;1000;14;41;0;86;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;49;1000;53;24;0;47;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;40;1000;62;23;0;38;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;177;1000;-75;86;0;175;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;122;1000;-20;57;0;120;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;172;1000;-70;83;0;170;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;190;1000;-88;89;0;188;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;9;1000;93;6;0;7;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;166;1000;-64;77;0;164;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;109;1000;-7;51;0;107;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;196;1000;-94;95;0;194;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;207;1000;-105;94;0;205;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;214;1000;-112;97;0;212;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;190;1000;-88;89;0;188;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;163;1000;-61;74;0;161;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;103;1000;-1;50;0;101;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;30;1000;72;16;0;28;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;167;1000;-65;78;0;165;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;131;1000;-29;66;0;129;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;117;1000;-15;59;0;115;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;26;1000;76;12;0;24;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;70;1000;32;34;0;68;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;67;1000;35;38;0;65;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;49;1000;53;24;0;47;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;175;1000;-73;86;0;173;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;11;1000;91;8;0;9;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;193;1000;-91;92;0;191;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;81;1000;21;40;0;79;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;110;1000;-8;57;0;108;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;7;1000;95;3;0;5;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;13;1000;89;9;0;11;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;9;1000;93;5;0;7;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;168;1000;-66;79;0;166;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;121;1000;-19;56;0;119;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;132;1000;-30;63;0;130;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;91;1000;11;44;0;89;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;204;1000;-102;91;0;202;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;87;1000;15;46;0;85;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;166;1000;-64;77;0;164;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;187;1000;-85;86;0;185;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;4;1000;98;1;0;2;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;136;1000;-34;71;0;134;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;6;1000;96;4;0;4;0;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;82;1000;20;41;0;80;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;87;1000;15;46;0;85;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;148;1000;-46;71;0;146;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;4;1000;98;1;0;2;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;189;1000;-87;88;0;187;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;188;1000;-86;87;0;186;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;96;1000;6;49;0;94;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;5;1000;97;3;0;3;0;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;63;1000;39;34;0;61;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;173;1000;-71;84;0;171;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;207;1000;-105;94;0;205;21;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;142;1000;-40;65;0;140;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;13;1000;89;9;0;11;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;85;1000;17;44;0;83;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;89;1000;13;48;0;87;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;88;1000;14;41;0;86;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;174;1000;-72;85;0;172;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;143;1000;-41;66;0;141;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;10;1000;92;8;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;26;1000;76;12;0;24;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;59;1000;43;30;0;57;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;11;1000;91;7;0;9;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;113;1000;-11;60;0;111;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;150;1000;-48;73;0;148;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;69;1000;33;40;0;67;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;166;1000;-64;77;0;164;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;6;1000;96;3;0;4;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;27;1000;75;13;0;25;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;63;1000;39;34;0;61;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;130;1000;-28;61;0;128;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;8;1000;94;5;0;6;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;165;1000;-63;76;0;163;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;112;1000;-10;54;0;110;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;51;1000;51;26;0;49;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;107;1000;-5;54;0;105;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;42;1000;60;25;0;40;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;111;1000;-9;53;0;109;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;167;1000;-65;78;0;165;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;5;1000;97;2;0;3;1;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;167;1000;-65;78;0;165;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;166;1000;-64;77;0;164;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;123;1000;-21;58;0;121;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;28;1000;74;23;0;26;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;191;1000;-89;90;0;189;19;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;94;1000;8;42;0;92;10;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;168;1000;-66;79;0;166;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;120;1000;-18;55;0;118;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;158;1000;-56;78;0;156;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;14;1000;88;10;0;12;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;145;1000;-43;68;0;143;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;69;1000;33;40;0;67;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;109;1000;-7;56;0;107;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;2;1000;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;148;1000;-46;71;0;146;15;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;27;1000;75;13;0;25;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;101;1000;1;48;0;99;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;83;1000;19;42;0;81;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;172;1000;-70;83;0;170;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;122;1000;-20;57;0;120;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;33;1000;69;19;0;31;3;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;118;1000;-16;54;0;116;12;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;68;1000;34;39;0;66;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;79;1000;23;38;0;77;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;170;1000;-68;81;0;168;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;6;1000;96;4;0;4;0;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;13;1000;89;9;0;11;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;112;1000;-10;54;0;110;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;19;1000;83;15;0;17;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;113;1000;-11;60;0;111;11;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;2;1000;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;72;1000;30;36;0;70;7;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;128;1000;-26;63;0;126;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;16;1000;86;12;0;14;2;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;39;1000;63;22;0;37;5;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;137;1000;-35;68;0;135;13;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;175;1000;-73;86;0;173;17;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;94;1000;8;47;0;92;9;0;1;0;0.0;0.0;
100;10;10;0.0;0;5;50;GAGNE;50;1000;52;33;0;48;5;0;1;0;0.0;0.0;
